id,category,videoCount,hiddenSubscriberCount,subscriberCount,viewCount,descriptionCharCount,keywordsCount,topicCount,madeForKids,disturbingCount,suitableCount,suitableRatio,madeForKidsRatio,madeForKidsVideosCount,madeForKidsDisturbing,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise,kids,animation,funny,toys,cartoon,fun,children,cartoons,comedy,nursery rhymes,Entertainment,Film,Lifestyle_(sociology),Music,Hobby,Video_game_culture,Action-adventure_game,Television_program,Action_game,Role-playing_video_game,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surpise,Trust,linksCount,subscriptionCount,descriptionPolarity(positive),descriptionPolarity(negative),keywordsPositivePolarity,keywordsNegativePolarity,postMeanPositivePolarity,postMeanNegativePolarity,:heart_suit:,:registered:,:red_heart:,:copyright:,:trade_mark:,:sparkling_heart:,:biohazard:,:two_hearts:,:smiling_face_with_smiling_eyes:,:snowflake:,:smiling_face_with_heart-eyes:,:red_heart:,:backhand_index_pointing_right:,:face_with_tears_of_joy:,:fish:,:backhand_index_pointing_down:,:delivery_truck:,:heart_suit:,:purple_heart:,:boar:,emojiDescriptionScore,emojiPostsScore,publishedAt,videoIds,description,keywords,topicCategories,country
UC_IRYSp4auq7hKLvziWVH6w,suitable,631,FALSE,5960000,2950128639,31,17,4,FALSE,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2006-09-19T17:42:01Z,"[{'classification_label': 'suitable', 'channelId': 'UC_IRYSp4auq7hKLvziWVH6w', 'id': 'LDXYRzerjzU', 'publishedAt': '2018-11-12T13:00:03.000Z', 'madeForKids': True}]",The Official Pixar YouTube Channel.,"['pixar', 'disney', 'animation', 'toy', 'story', 'finding', 'nemo', 'john', 'lasseter', 'wall-e', 'up', 'cars', 'ratatouille', 'buzz', 'lightyear', 'brave', 'studios']","['Music', 'Film', 'Lifestyle_(sociology)', 'Entertainment']",US
UCf4eZUW9dBazMjXZPZXditA,suitable,5,TRUE,,14931,49,,5,FALSE,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,3,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2015-01-21T17:13:15Z,"[{'classification_label': 'suitable', 'channelId': 'UCf4eZUW9dBazMjXZPZXditA', 'id': '1sBpCrCD-jU', 'publishedAt': '2018-11-20T01:09:40.000Z', 'madeForKids': 'uknown'}]","Hello 
this channel i play csgo and hope you like it. thank !!",,"['Action-adventure_game', 'Role-playing_video_game', 'Action_game', 'Strategy_video_game', 'Video_game_culture']",US
UCm3hAp1m1xlAz0ve_EKAo4g,suitable,304,FALSE,23800000,11293007962,425,13,4,TRUE,0,2,1,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,5,17,4,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50875,,2010-07-04T02:07:57Z,"[{'classification_label': 'suitable', 'channelId': 'UCm3hAp1m1xlAz0ve_EKAo4g', 'id': 'nmfWRVkC1eA', 'publishedAt': '2018-11-15T12:53:40.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCm3hAp1m1xlAz0ve_EKAo4g', 'id': 'owqY9NzN_50', 'publishedAt': '2018-11-22T13:00:08.000Z', 'madeForKids': True}]","I’m Talking Tom and this is my super awesome, laugh-a-minute, crazy fun channel! 👍

This is a place of FUN FUN FUN! I post all kinds of videos for your entertainment (and mine 😜). You can watch funny Shorts, action-packed gameplay videos and trailers for my games, and even missions to save the world in Talking Tom Heroes! The fun never ends. 

So watch my videos and remember to hit SUBSCRIBE! It’s the best, super smartest thing to do. Otherwise, you’ll get massive FOMO and who wants that?

Stay awesome, guys! 👌😎
Tom","['Talking Tom', 'TalkingTom', 'Tom', 'Tom parlante', 'Tom il gatto parlante', 'Konuşan Tom', 'توم المتكلم الخاص', 'Meo Tom', 'Gato Tom', 'Mèo tom', 'Sprechender Tom', 'Con mèo', 'Outfit7']","['Television_program', 'Entertainment', 'Film', 'Video_game_culture']",US
UCZ-oMIRggrNuzsWLtNFXBXw,suitable,443,FALSE,3360000,970551321,250,28,4,FALSE,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,-1,2,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2012-10-27T11:53:30Z,"[{'classification_label': 'suitable', 'channelId': 'UCZ-oMIRggrNuzsWLtNFXBXw', 'id': 'QG5Vro2W0Bo', 'publishedAt': '2018-10-29T17:08:44.000Z', 'madeForKids': 'uknown'}]","Louie The Beagle : The Cutest and Funniest Beagle dog on Youtube. 
Together with his little sister Marie the Beagle they are always up for adventure.
We do alot of pranks you will enjoy.

New videos every week , 
Have Fun Watching! 

Louie - Marie & The Beagle Dad 

#FunnyDogs #CuteDogs #Kids #Animation #Lego","['dog', 'funny', 'beagle', 'funny dog videos', 'pranks', 'louie', 'louie the beagle', 'dog', 'dogs', 'funny dogs', 'cute dogs', 'dogs playing', 'dog video', 'funny dog videos', 'puppy', 'puppies', 'beagles', 'beagle dog', 'how to beagle', 'why beagle', 'should i get a beagle', 'beagles playing', 'cute beagle', 'funny beagle', 'beagle videos', 'beagle puppy', 'beagle puppies', 'cute puppies']","['Humour', 'Entertainment', 'Pet', 'Lifestyle_(sociology)']",US
UCSNRhMeczKQe9ILiMZmyvFQ,suitable,366,FALSE,2280000,554861682,860,24,2,,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,5,3,-1,2,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2017-03-12T23:55:25Z,"[{'classification_label': 'suitable', 'channelId': 'UCSNRhMeczKQe9ILiMZmyvFQ', 'id': '9ygRP99sqYk', 'publishedAt': '2018-11-06T06:01:39.000Z', 'madeForKids': 'uknown'}]","Wolfoo is a cute wolf. He lives in a small house with his parents. Wolfoo has two best friends. They are Pando and Kat. As kids, everything around them seems so curious and amazing.

Welcome to Wolfoo and Friends - Official Channel, the cartoon channel for kids with 2D animation. We have created a world of Wolfoo with episodes and compilations to keep even the most dedicated Wolfoo fans happy. 

All audio and visual content in this channel is owned by SCONNECT CO., LTD.
-----------------
Also check out other 2D animation cartoon videos with great stories:
https://go.woanetwork.com/Woakidscartoon2d
----------------
About us:
► Our Merch: https://store.wolfooworld.com
► Baby Panda World apps: https://go.woanetwork.com/LearningAppForKids
► TikTok: https://go.woanetwork.com/TikTokWolfooStories
► Facebook: https://go.woanetwork.com/FanpageWolfooAndFriends
► Gmail: info@woanetwork.com
► Visit WOA Network website!: https://woanetwork.com
THANKS FOR WATCHING AND DON’T FORGET TO SUBSCRIBE!","['wolfoo and friends', 'wolf family', 'wolfoo family', 'kids education', 'Wolfoo', 'education', 'cartoons', 'toddlers', 'preschool', 'cartoons', 'animal cartoon', 'videos for toddlers', 'for kids', 'kids play', 'kids video for kids', 'family fun', 'toys', '2D animation', 'funny cartoon', '2d cartoon', 'best cartoon', 'Kids Videos', 'kindergarten', 'entertainment']","['Entertainment', 'Film']",US
UCNqRS1gSJFMNPVwye1gyI_g,suitable,29,FALSE,3500000,586762321,36,1,2,,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,-1,1,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2007-01-11T03:29:51Z,"[{'classification_label': 'suitable', 'channelId': 'UCNqRS1gSJFMNPVwye1gyI_g', 'id': 'TyOpNGXMX0o', 'publishedAt': '2018-11-10T20:08:11.000Z', 'madeForKids': True}]",Follow the adventures of Lucas the Spider!,['Lucas the spider'],"['Entertainment', 'Lifestyle_(sociology)']",US
UCzBay5naMlbKZicNqYmAQdQ,suitable,1524,FALSE,452000,406939827,383,10,2,FALSE,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,2,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2009-11-24T11:50:25Z,"[{'classification_label': 'suitable', 'channelId': 'UCzBay5naMlbKZicNqYmAQdQ', 'id': 'C5YeOc0N6Ao', 'publishedAt': '2018-11-01T13:00:03.000Z', 'madeForKids': False}]","Welcome to the official 20th Century UK channel. We are the home of award winning blockbusters like Star Wars, Ice Age, The Fault in Our Stars, X-Men, Dawn of the Planet of the Apes, Avatar and many more. 

You can expect to see exclusive trailers & clips of our latest releases, behind the scenes action, interviews and featurettes for all of our best films. We will keep you up-to-date with news and features about all our releases, so make sure you are subscribed!","['20th century fox', 'uk', 'trailer', 'clip', 'featurette', 'interview', 'exclusive', 'film', 'movie', 'avatar']","['Entertainment', 'Film']",GB
UCL7UTQpJbDWxzXNBRUyg6lA,suitable,897,TRUE,,3153580619,823,2,3,TRUE,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013-08-14T03:12:05Z,"[{'classification_label': 'suitable', 'channelId': 'UCL7UTQpJbDWxzXNBRUyg6lA', 'id': 'dGBPcQD-UzI', 'publishedAt': '2018-11-11T10:00:04.000Z', 'madeForKids': True}]","Welcome to the official Strawberry Jam Toys Channel

**We have recently pivoted the channel to ensure each video is unique and covers a range of topics about animal learning. Some parent feedback is included below:

""Loving your new videos and the new intro!!""

""My autistic non verbal son just said a few of these in the bath! I can't tell you what i feels like to hear him speak... And correctly name animals. Thank you so very much!!""

""My 3yo son with Autism is OBSESSED with this. He has learned so many new animals!""

""Thank you my son is learning to talk and recognize animals because of your videos.""

Strawberry Jam Toys is designed to engage children of all ages and abilities through curriculum-based media to help children learn and develop critical skills for lifelong learning. Strawberry Jam Toys supports children in developing their knowledge and problem-solving skills, along with supporting their creativity and imagination.
 
Any queries, please contact me via email below.","['sea', 'animals']","['Hobby', 'Pet', 'Lifestyle_(sociology)']",AU
UCDCNmuaOXOo25Yn4mbMHhhQ,suitable,360,FALSE,13300000,5172610403,736,6,3,TRUE,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,3,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398375,,2010-10-14T19:57:56Z,"[{'classification_label': 'suitable', 'channelId': 'UCDCNmuaOXOo25Yn4mbMHhhQ', 'id': 'OQnziCm1weM', 'publishedAt': '2018-11-22T12:28:40.000Z', 'madeForKids': True}]","Welcome to the friendship! Are you ready for some fun?! 😆😎🤪

We are! We’re Talking Tom and Friends. Let us introduce ourselves – we’re Talking Tom, Talking Angela, Talking Ben, Talking Hank Talking Ginger and Talking Becca. And now you’re here too, the group’s complete! 👍

Explore our channel. This is where we post all about our adventures and fun times. Sometimes we’re creating world-ending inventions 🧪🤖 or chasing dreams of superstardom in our animated series 🎤✨ called Talking Tom and Friends. 🦸⚡Or we’re going on missions to save the world as superheroes in Talking Tom Heroes. 🎬 

There are also hilarious video shorts and even loads of awesome gameplay videos and trailers about our games. 🎮 That’s right – we’re in games too. The fun never ends! 

Subscribe to our channel and never miss a minute of the fun! And be sure to explore some of our other channels as well! 

Let the fun begin!","['Talking Tom And Friends', 'Talking Angela', 'Talking Tom', 'Tom', 'Talking tom and Friends series season 1 - 5', 'Tom and Friends']","['Entertainment', 'Film', 'Music']",US
UCGIY_O-8vW4rfX98KlMkvRg,suitable,4784,FALSE,7720000,2604977373,218,19,5,,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,9,0,2,-1,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2005-12-27T13:18:56Z,"[{'classification_label': 'suitable', 'channelId': 'UCGIY_O-8vW4rfX98KlMkvRg', 'id': 'tOJgr4Ic9pM', 'publishedAt': '2018-11-13T12:00:04.000Z', 'madeForKids': False}]","Welcome to the official Nintendo YouTube channel where you'll find all the latest videos, news and content from Nintendo including Nintendo Switch, Wii U and Nintendo 3DS family of systems.

For customer support, please visit http://support.nintendo.com.","['Nintendo', 'Nintendo of America', 'NOA', 'Nintendo Official', 'Gaming', 'Video Game', 'Gameplay', 'Nintendo Switch', 'Switch', 'NES', 'SNES', 'Wii U', 'Nintendo 3DS', '3DS', '2DS', 'New Nintendo 2DS XL', 'Mario', 'Zelda', 'Pokémon']","['Strategy_video_game', 'Role-playing_video_game', 'Action-adventure_game', 'Action_game', 'Video_game_culture']",US
UC4uDjLTfKvcYlWSFvC4H54Q,suitable,2108,TRUE,,1810550632,285,4,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,-2,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2017-10-21T17:12:21Z,"[{'classification_label': 'suitable', 'channelId': 'UC4uDjLTfKvcYlWSFvC4H54Q', 'id': 'wxbRJxaTr0c', 'publishedAt': '2018-11-07T08:30:01.000Z', 'madeForKids': False}]","Bem-vindos ao Cartoon Kids Brasil.

Peppa Pig, PJ Masks, Charlie e Lola, Miss Moon, Ben e Holly, Lelê e Linguiça e muitos outros desenhos você encontra aqui.
Canal com desenhos infantis para crianças até 5 anos de idade.

Peppa Pig em Português Brasil com Novos Episódios Dublados Completos
Vários Episódios da Nova Temporada da Peppa Pig 2018","['Cartoon Kids', 'Peppa Pig em Português', 'Peppa Pig', 'Ben e Holly']","['Entertainment', 'Film']",BR
UCn1XB-jvmd9fXMzhiA6IR0w,suitable,197,FALSE,7380000,1132227340,288,4,3,FALSE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,-2,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2012-08-11T08:28:27Z,"[{'classification_label': 'suitable', 'channelId': 'UCn1XB-jvmd9fXMzhiA6IR0w', 'id': 's1VqPpo3adc', 'publishedAt': '2018-11-15T22:21:30.000Z', 'madeForKids': False}]","Hello and welcome to my channel! Here you'll find a plethora of anecdotal animations pertaining to the many bothers of life that I have both fortunately and unfortunately experienced. Enjoy your stay!

For business inquiries email at domics@domics.me

My Birthday page: http://www.famousbirthdays.com/people/dominic-panganiban.html","['Domics', 'comics', 'd0mics', 'Dom']","['Entertainment', 'Film', 'Lifestyle_(sociology)']",CA
UCVNQwQeJzKT7Scx7ZtzIJ5g,suitable,41,FALSE,165000,32545532,463,,4,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2016-11-11T21:34:29Z,"[{'classification_label': 'suitable', 'channelId': 'UCVNQwQeJzKT7Scx7ZtzIJ5g', 'id': '-bhUudoebUM', 'publishedAt': '2018-04-09T13:55:30.000Z', 'madeForKids': False}]","Hello EVERYONE and welcome to Twin Town!!
We are Twin sisters Sienna & Sariah, aged 5, and we will be doing loads of FUN activities for you yo enjoy.
Playing with Toys, Eating Candy or being creative with Play - Doh, Join us and we'll have lots of FUN :)
We also love Barbie, My Little Pony, Trolls, Disney, Dora and LOADS, LOADS More!

We are also little sisters of Tekkerz Kid (Lorenzo Greer) our Best Ever, Most Favourite Footballer in the World!

Follow Us on Instagram
►

Youtube channel managed by parents
Business Enquiries: tarakirstysmith1987@gmail.com",,"['Association_football', 'Hobby', 'Sport', 'Lifestyle_(sociology)']",
UC_976xMxPgzIa290Hqtk-9g,suitable,444,FALSE,4750000,2941795803,37,,6,FALSE,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2008-03-25T16:32:01Z,"[{'classification_label': 'suitable', 'channelId': 'UC_976xMxPgzIa290Hqtk-9g', 'id': 'kCZPzHg0h80', 'publishedAt': '2009-08-27T21:56:25.000Z', 'madeForKids': False}]",The Official Channel for Disney Animation.,,"['Entertainment', 'Music', 'Film', 'Pop_music', 'Lifestyle_(sociology)', 'Hobby']",US
UCda6cVHHXVEV5C_PG0CPUlQ,suitable,764,FALSE,1070000,277788906,133,5,4,,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2015-02-10T01:33:16Z,"[{'classification_label': 'suitable', 'channelId': 'UCda6cVHHXVEV5C_PG0CPUlQ', 'id': 'ZuMrOt8AM6c', 'publishedAt': '2018-09-07T19:00:04.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCda6cVHHXVEV5C_PG0CPUlQ', 'id': 'yXvcl-g-Kgw', 'publishedAt': '2018-07-30T16:00:04.000Z', 'madeForKids': True}]","Welcome to The Star Squad!  We play Roblox & other games! Our content is aimed at audiences 13+
For business questions: imaginationstationcompany@gmail.com
","['roblox', 'Molly and daisy', 'roblox games', 'gameplay', 'gaming channel']","['Role-playing_video_game', 'Action_game', 'Action-adventure_game', 'Video_game_culture']",US
UCwnro7pVC3fDjVavLT_LAjQ,suitable,396,FALSE,3380000,2519943511,39,1,2,FALSE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2006-09-27T17:13:04Z,"[{'classification_label': 'suitable', 'channelId': 'UCwnro7pVC3fDjVavLT_LAjQ', 'id': 'HkKqsTkoGBk', 'publishedAt': '2011-02-11T16:31:28.000Z', 'madeForKids': False}]","COPPAにより無期限活動休止
I leave here because of COPPA
",['Food'],"['Lifestyle_(sociology)', 'Food']",JP
UCMWZEwH_zRJkG9wND-qLZAw,suitable,173,FALSE,741000,196898005,405,5,2,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2017-01-19T03:57:48Z,"[{'classification_label': 'suitable', 'channelId': 'UCMWZEwH_zRJkG9wND-qLZAw', 'id': 'a_KQl4NgDM8', 'publishedAt': '2017-11-22T11:14:06.000Z', 'madeForKids': True}]","Channel ini berisi tentang tiga bersaudara yang senang bermain bersama. Lucu karena kadang-kadang bercanda layaknya remaja-remaja. Mereka sangat senang bermain berpetualang dan mereka sangat senang belajar dan senang akting oleh karena itu Kami membuat video Drama Dongeng dan Cerita Pendek yang disukai remaja. Mereka bertiga adalah remaja yang pintar. Jangan lupa like dan subscribe. Video akan tayang setiap minggunya.

contact person   :    087780363343   (Ibu Nova/Pak Eko)","['Dongeng', 'video lucu', 'video edukasi', 'cerita rakyat', 'drama dongeng anak']","['Film', 'Entertainment']",ID
UCKsFZFfKOy33O6dut9FglzA,suitable,791,FALSE,1230000,302386489,423,7,2,,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,0,3,-4,2,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2016-05-12T15:15:42Z,"[{'classification_label': 'suitable', 'channelId': 'UCKsFZFfKOy33O6dut9FglzA', 'id': 'D11-tdvrl7o', 'publishedAt': '2017-08-17T23:54:05.000Z', 'madeForKids': True}]","HELLO THERE !!!!
Welcome to our channel. We love to do challenges, DIY, Haul , vlog .
OUR VLOG CHANNEL : SISTERFOREVERVLOGS
P.O BOX : 
11225 BRADENTON FL 34282 
email : sisterforever2@yahoo.com
https://www.instagram.com/sisterforever2016/

Please note: This channel is subject to parental supervision and review. All negative, nasty or unkind comments will be deleted and the users blocked. We want this channel to remain fun for everyone and as such, hate or nastiness of any kind will not be tolerated.","['SISTER', 'FOREVER', 'CHANNEL', 'VLOG', 'BLOG', 'challenge', 'fun']","['Lifestyle_(sociology)', 'Entertainment']",US
UCwXGRfx8xaKqvj0iXCuDd4Q,suitable,227,FALSE,8760,7106308,493,,4,,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,236,3,-3,1,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2008-11-09T04:34:52Z,"[{'classification_label': 'suitable', 'channelId': 'UCwXGRfx8xaKqvj0iXCuDd4Q', 'id': 'lSudVdXFClM', 'publishedAt': '2018-08-28T05:06:24.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCwXGRfx8xaKqvj0iXCuDd4Q', 'id': 'OpnLURxf-hw', 'publishedAt': '2018-05-28T09:40:41.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCwXGRfx8xaKqvj0iXCuDd4Q', 'id': 'Yx2rec1uBPQ', 'publishedAt': '2018-08-22T14:08:44.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCwXGRfx8xaKqvj0iXCuDd4Q', 'id': '_fgyxGjCEgc', 'publishedAt': '2019-01-01T21:01:17.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCwXGRfx8xaKqvj0iXCuDd4Q', 'id': 'yL5wzc6_uI0', 'publishedAt': '2018-06-23T12:18:20.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCwXGRfx8xaKqvj0iXCuDd4Q', 'id': 'p6MsbhePuZU', 'publishedAt': '2018-11-24T04:47:35.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCwXGRfx8xaKqvj0iXCuDd4Q', 'id': 'eAs7WOL1haw', 'publishedAt': '2019-02-21T18:27:35.000Z', 'madeForKids': False}]","Top 10 favorite anime characters
1. Momo Velia Deviluke (To Love Ru)
2. Liru (Magipoka)
3. Honey's blond hair form  (Cutey Honey)
4. Zakuro Mitsukai (Bokusatsu Tenshi Dokuro Chan)
5. Yuzuki Kiryu (KissXSis)
6. Shii (Puni Puni Poemi)
7. Yukiko-Hime (Dororon Enma-kun)
8. Astraea (Sora no Otoshimono Forte)
9. Teresa (Claymore)
10. Shizuka Marikawa (Highschool of the Dead)

Top 10 favorite animes:
1. To Love Ru
2. Magipoka
3. Mahoromatic
4. Mirrai Nikki
5. Ichiban Ushiro no Daimaou
6. Sora no Otoshimono Forte
7. Outbreak Company
8. The New Cutey Honey 
9. Rosario Vampire
10. Highschool DxD",,"['Video_game_culture', 'Action-adventure_game', 'Film', 'Entertainment']",
UC-lkYjunAyfultKGuRJz6HQ,suitable,1727,FALSE,606000,408928006,199,14,3,,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,-2,2,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2007-04-10T19:45:53Z,"[{'classification_label': 'suitable', 'channelId': 'UC-lkYjunAyfultKGuRJz6HQ', 'id': 'hBB9f3YdGEs', 'publishedAt': '2014-11-15T23:35:33.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC-lkYjunAyfultKGuRJz6HQ', 'id': 'ezeQjAdtYV4', 'publishedAt': '2012-12-01T20:54:39.000Z', 'madeForKids': False}]","Welcome to the official YouTube channel of the Junior Eurovision Song Contest! Here you can find videos of this year's participating songs, we interview the artists backstage, do quizzes, challenges and of course live-stream the show!","['junior', 'eurovision', 'song', 'contest', 'jesc', 'eurosong', 'kids', 'songfestival', 'ebu', 'esc', 'poland', 'music', 'competition', 'talent']","['Music', 'Pop_music', 'Entertainment']",CH
UCU3JjZIPax0rTWYXAKF6sig,suitable,140,FALSE,1200000,211776555,,2,2,,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,-1,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2011-11-30T15:05:51Z,"[{'classification_label': 'suitable', 'channelId': 'UCU3JjZIPax0rTWYXAKF6sig', 'id': 'UBGW8GWj-yM', 'publishedAt': '2014-04-06T21:17:35.000Z', 'madeForKids': False}]",,"['Ayu', 'Brazil']","['Music', 'Pop_music']",BR
